branch,buildId,changeset,changeset_link,clog_link,link,product,releaseType,version
cart-20fq3,14384970,7341371,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7341371?ac=10,https://buildweb.eng.vmware.com/changelog/14384970,https://buildweb.eng.vmware.com/ob/build/14384970/,hcios,GA,5.2.0
cart-20fq3,14384965,7341371,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7341371?ac=10,https://buildweb.eng.vmware.com/changelog/14384965,https://buildweb.eng.vmware.com/ob/build/14384965/,hcios,beta,5.2.0
cart-20fq3,14381329,7340280,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7340280?ac=10,https://buildweb.eng.vmware.com/changelog/14381329,https://buildweb.eng.vmware.com/ob/build/14381329/,hcios,GA,5.2.0
cart-20fq3,14381319,7340280,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7340280?ac=10,https://buildweb.eng.vmware.com/changelog/14381319,https://buildweb.eng.vmware.com/ob/build/14381319/,hcios,beta,5.2.0
cart-20fq3,14378019,7339117,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7339117?ac=10,https://buildweb.eng.vmware.com/changelog/14378019,https://buildweb.eng.vmware.com/ob/build/14378019/,hcios,beta,5.2.0
cart-20fq3,14378006,7339117,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7339117?ac=10,https://buildweb.eng.vmware.com/changelog/14378006,https://buildweb.eng.vmware.com/ob/build/14378006/,hcios,GA,5.2.0
cart-20fq3,14375742,7338973,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7338973?ac=10,https://buildweb.eng.vmware.com/changelog/14375742,https://buildweb.eng.vmware.com/ob/build/14375742/,hcios,beta,5.2.0
cart-20fq3,14375745,7338973,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7338973?ac=10,https://buildweb.eng.vmware.com/changelog/14375745,https://buildweb.eng.vmware.com/ob/build/14375745/,hcios,GA,5.2.0
cart-20fq3,14371753,7337454,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7337454?ac=10,https://buildweb.eng.vmware.com/changelog/14371753,https://buildweb.eng.vmware.com/ob/build/14371753/,hcios,beta,5.2.0
cart-20fq3,14371754,7337454,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7337454?ac=10,https://buildweb.eng.vmware.com/changelog/14371754,https://buildweb.eng.vmware.com/ob/build/14371754/,hcios,GA,5.2.0
cart-20fq3,14368574,7337363,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7337363?ac=10,https://buildweb.eng.vmware.com/changelog/14368574,https://buildweb.eng.vmware.com/ob/build/14368574/,hcios,beta,5.2.0
cart-20fq3,14368568,7337363,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7337363?ac=10,https://buildweb.eng.vmware.com/changelog/14368568,https://buildweb.eng.vmware.com/ob/build/14368568/,hcios,GA,5.2.0
cart-20fq3,14362266,7335428,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7335428?ac=10,https://buildweb.eng.vmware.com/changelog/14362266,https://buildweb.eng.vmware.com/ob/build/14362266/,hcios,GA,5.2.0
cart-20fq3,14362252,7335428,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7335428?ac=10,https://buildweb.eng.vmware.com/changelog/14362252,https://buildweb.eng.vmware.com/ob/build/14362252/,hcios,beta,5.2.0
cart-20fq3,14358422,7334091,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7334091?ac=10,https://buildweb.eng.vmware.com/changelog/14358422,https://buildweb.eng.vmware.com/ob/build/14358422/,hcios,beta,5.2.0
cart-20fq3,14358435,7334091,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7334091?ac=10,https://buildweb.eng.vmware.com/changelog/14358435,https://buildweb.eng.vmware.com/ob/build/14358435/,hcios,GA,5.2.0
cart-20fq3,14351599,7332243,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7332243?ac=10,https://buildweb.eng.vmware.com/changelog/14351599,https://buildweb.eng.vmware.com/ob/build/14351599/,hcios,beta,5.2.0
cart-20fq3,14347415,7330695,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7330695?ac=10,https://buildweb.eng.vmware.com/changelog/14347415,https://buildweb.eng.vmware.com/ob/build/14347415/,hcios,beta,5.2.0
cart-20fq3,14351587,7332243,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7332243?ac=10,https://buildweb.eng.vmware.com/changelog/14351587,https://buildweb.eng.vmware.com/ob/build/14351587/,hcios,GA,5.2.0
cart-20fq3,14347411,7330695,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7330695?ac=10,https://buildweb.eng.vmware.com/changelog/14347411,https://buildweb.eng.vmware.com/ob/build/14347411/,hcios,GA,5.2.0
cart-20fq3,14341704,7328075,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7328075?ac=10,https://buildweb.eng.vmware.com/changelog/14341704,https://buildweb.eng.vmware.com/ob/build/14341704/,hcios,GA,5.2.0
cart-20fq3,14341705,7328075,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7328075?ac=10,https://buildweb.eng.vmware.com/changelog/14341705,https://buildweb.eng.vmware.com/ob/build/14341705/,hcios,beta,5.2.0
cart-20fq3,14338063,7327372,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7327372?ac=10,https://buildweb.eng.vmware.com/changelog/14338063,https://buildweb.eng.vmware.com/ob/build/14338063/,hcios,GA,5.2.0
cart-20fq3,14338059,7327372,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7327372?ac=10,https://buildweb.eng.vmware.com/changelog/14338059,https://buildweb.eng.vmware.com/ob/build/14338059/,hcios,beta,5.2.0
