branch,buildId,changeset,changeset_link,clog_link,link,product,releaseType,version
cart-20fq3,14454574,7304029,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7304029?ac=10,https://buildweb.eng.vmware.com/changelog/14454574,https://buildweb.eng.vmware.com/ob/build/14454574/,hclin,beta,5.2.0
cart-20fq3,14453825,7303957,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7303957?ac=10,https://buildweb.eng.vmware.com/changelog/14453825,https://buildweb.eng.vmware.com/ob/build/14453825/,hclin,beta,5.2.0
cart-20fq3,14451966,7363899,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7363899?ac=10,https://buildweb.eng.vmware.com/changelog/14451966,https://buildweb.eng.vmware.com/ob/build/14451966/,hclin,beta,5.2.0
cart-20fq3,14451967,7363899,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7363899?ac=10,https://buildweb.eng.vmware.com/changelog/14451967,https://buildweb.eng.vmware.com/ob/build/14451967/,hclin,GA,5.2.0
cart-20fq3,14446308,7362047,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7362047?ac=10,https://buildweb.eng.vmware.com/changelog/14446308,https://buildweb.eng.vmware.com/ob/build/14446308/,hclin,GA,5.2.0
cart-20fq3,14446307,7362047,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7362047?ac=10,https://buildweb.eng.vmware.com/changelog/14446307,https://buildweb.eng.vmware.com/ob/build/14446307/,hclin,beta,5.2.0
cart-20fq3,14446128,7361401,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7361401?ac=10,https://buildweb.eng.vmware.com/changelog/14446128,https://buildweb.eng.vmware.com/ob/build/14446128/,hclin,beta,5.2.0
cart-20fq3,14446096,7361401,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7361401?ac=10,https://buildweb.eng.vmware.com/changelog/14446096,https://buildweb.eng.vmware.com/ob/build/14446096/,hclin,GA,5.2.0
cart-20fq3,14440996,7360552,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7360552?ac=10,https://buildweb.eng.vmware.com/changelog/14440996,https://buildweb.eng.vmware.com/ob/build/14440996/,hclin,GA,5.2.0
cart-20fq3,14440985,7360552,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7360552?ac=10,https://buildweb.eng.vmware.com/changelog/14440985,https://buildweb.eng.vmware.com/ob/build/14440985/,hclin,beta,5.2.0
cart-20fq3,14439445,7359834,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7359834?ac=10,https://buildweb.eng.vmware.com/changelog/14439445,https://buildweb.eng.vmware.com/ob/build/14439445/,hclin,beta,5.2.0
cart-20fq3,14438876,7359381,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7359381?ac=10,https://buildweb.eng.vmware.com/changelog/14438876,https://buildweb.eng.vmware.com/ob/build/14438876/,hclin,beta,5.2.0
cart-20fq3,14434735,7358043,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7358043?ac=10,https://buildweb.eng.vmware.com/changelog/14434735,https://buildweb.eng.vmware.com/ob/build/14434735/,hclin,beta,5.2.0
cart-20fq3,14432777,7357857,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7357857?ac=10,https://buildweb.eng.vmware.com/changelog/14432777,https://buildweb.eng.vmware.com/ob/build/14432777/,hclin,beta,5.2.0
cart-20fq3,14434718,7358043,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7358043?ac=10,https://buildweb.eng.vmware.com/changelog/14434718,https://buildweb.eng.vmware.com/ob/build/14434718/,hclin,GA,5.2.0
cart-20fq3,14432766,7357857,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7357857?ac=10,https://buildweb.eng.vmware.com/changelog/14432766,https://buildweb.eng.vmware.com/ob/build/14432766/,hclin,GA,5.2.0
cart-20fq3,14430798,7356603,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7356603?ac=10,https://buildweb.eng.vmware.com/changelog/14430798,https://buildweb.eng.vmware.com/ob/build/14430798/,hclin,beta,5.2.0
cart-20fq3,14430787,7356603,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7356603?ac=10,https://buildweb.eng.vmware.com/changelog/14430787,https://buildweb.eng.vmware.com/ob/build/14430787/,hclin,GA,5.2.0
cart-20fq3,14427727,7356285,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7356285?ac=10,https://buildweb.eng.vmware.com/changelog/14427727,https://buildweb.eng.vmware.com/ob/build/14427727/,hclin,beta,5.2.0
cart-20fq3,14427728,7356285,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7356285?ac=10,https://buildweb.eng.vmware.com/changelog/14427728,https://buildweb.eng.vmware.com/ob/build/14427728/,hclin,GA,5.2.0
cart-20fq3,14423410,7354917,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7354917?ac=10,https://buildweb.eng.vmware.com/changelog/14423410,https://buildweb.eng.vmware.com/ob/build/14423410/,hclin,GA,5.2.0
cart-20fq3,14427726,7356285,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7356285?ac=10,https://buildweb.eng.vmware.com/changelog/14427726,https://buildweb.eng.vmware.com/ob/build/14427726/,hclin,beta,5.2.0
cart-20fq3,14423404,7354917,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7354917?ac=10,https://buildweb.eng.vmware.com/changelog/14423404,https://buildweb.eng.vmware.com/ob/build/14423404/,hclin,beta,5.2.0
cart-20fq3,14419602,7353251,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7353251?ac=10,https://buildweb.eng.vmware.com/changelog/14419602,https://buildweb.eng.vmware.com/ob/build/14419602/,hclin,GA,5.2.0
cart-20fq3,14419575,7353251,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7353251?ac=10,https://buildweb.eng.vmware.com/changelog/14419575,https://buildweb.eng.vmware.com/ob/build/14419575/,hclin,beta,5.2.0
cart-20fq3,14417211,7352434,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7352434?ac=10,https://buildweb.eng.vmware.com/changelog/14417211,https://buildweb.eng.vmware.com/ob/build/14417211/,hclin,GA,5.2.0
cart-20fq3,14417210,7352434,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7352434?ac=10,https://buildweb.eng.vmware.com/changelog/14417210,https://buildweb.eng.vmware.com/ob/build/14417210/,hclin,beta,5.2.0
cart-20fq3,14417209,7352434,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7352434?ac=10,https://buildweb.eng.vmware.com/changelog/14417209,https://buildweb.eng.vmware.com/ob/build/14417209/,hclin,beta,5.2.0
cart-20fq3,14415347,7351747,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7351747?ac=10,https://buildweb.eng.vmware.com/changelog/14415347,https://buildweb.eng.vmware.com/ob/build/14415347/,hclin,GA,5.2.0
cart-20fq3,14415342,7351747,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7351747?ac=10,https://buildweb.eng.vmware.com/changelog/14415342,https://buildweb.eng.vmware.com/ob/build/14415342/,hclin,beta,5.2.0
cart-20fq3,14411182,7350317,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7350317?ac=10,https://buildweb.eng.vmware.com/changelog/14411182,https://buildweb.eng.vmware.com/ob/build/14411182/,hclin,beta,5.2.0
cart-20fq3,14411085,7349630,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7349630?ac=10,https://buildweb.eng.vmware.com/changelog/14411085,https://buildweb.eng.vmware.com/ob/build/14411085/,hclin,beta,5.2.0
cart-20fq3,14411076,7349630,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7349630?ac=10,https://buildweb.eng.vmware.com/changelog/14411076,https://buildweb.eng.vmware.com/ob/build/14411076/,hclin,GA,5.2.0
